aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-09-05 06:05:00+02:00,RUT:Line:225,2025-09-05 04:05:59+02:00,True,2025-09-05 06:05:00+02:00,2025-09-05 06:06:53+02:00,2025-09-05 06:06:53+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:01:53,-1 days +22:00:59
2025-09-05 06:12:00+02:00,RUT:Line:270,2025-09-05 04:12:36+02:00,True,2025-09-05 06:12:00+02:00,2025-09-05 06:13:41+02:00,2025-09-05 06:13:41+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:01:41,-1 days +22:00:36
2025-09-05 06:13:00+02:00,RUT:Line:160,2025-09-05 04:13:27+02:00,True,2025-09-05 06:13:00+02:00,2025-09-05 06:14:47+02:00,2025-09-05 06:14:47+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:47,-1 days +22:00:27
2025-09-05 06:25:00+02:00,RUT:Line:225,2025-09-05 04:25:21+02:00,True,2025-09-05 06:25:00+02:00,2025-09-05 06:26:38+02:00,2025-09-05 06:26:38+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:01:38,-1 days +22:00:21
2025-09-05 06:26:00+02:00,RUT:Line:160,2025-09-05 04:26:23+02:00,True,2025-09-05 06:26:00+02:00,2025-09-05 06:27:52+02:00,2025-09-05 06:27:52+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:52,-1 days +22:00:23
2025-09-05 06:27:00+02:00,RUT:Line:270,2025-09-05 04:28:23+02:00,True,2025-09-05 06:27:00+02:00,2025-09-05 06:30:28+02:00,2025-09-05 06:30:28+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:03:28,-1 days +22:01:23
2025-09-05 06:28:00+02:00,RUT:Line:160,2025-09-05 04:29:09+02:00,True,2025-09-05 06:28:00+02:00,2025-09-05 06:30:04+02:00,2025-09-05 06:30:04+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:04,-1 days +22:01:09
2025-09-05 06:34:00+02:00,RUT:Line:5260,2025-09-05 04:34:25+02:00,True,2025-09-05 06:34:00+02:00,2025-09-05 06:36:44+02:00,2025-09-05 06:36:44+02:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:02:44,-1 days +22:00:25
2025-09-05 06:35:00+02:00,RUT:Line:225,2025-09-05 04:36:27+02:00,True,2025-09-05 06:35:00+02:00,2025-09-05 06:37:18+02:00,2025-09-05 06:37:18+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:02:18,-1 days +22:01:27
2025-09-05 06:38:00+02:00,RUT:Line:160,2025-09-05 04:39:45+02:00,True,2025-09-05 06:38:00+02:00,2025-09-05 06:40:53+02:00,2025-09-05 06:40:53+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:53,-1 days +22:01:45
