aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-09-10 15:56:00+02:00,RUT:Line:160,2025-09-10 14:02:06+02:00,True,2025-09-10 15:56:00+02:00,2025-09-10 16:02:17+02:00,2025-09-10 16:02:17+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:06:17,-1 days +22:06:06
2025-09-10 16:05:00+02:00,RUT:Line:225,2025-09-10 14:06:37+02:00,True,2025-09-10 16:05:00+02:00,2025-09-10 16:07:26+02:00,2025-09-10 16:07:26+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:02:26,-1 days +22:01:37
2025-09-10 16:06:00+02:00,RUT:Line:160,2025-09-10 14:10:09+02:00,True,2025-09-10 16:06:00+02:00,2025-09-10 16:11:04+02:00,2025-09-10 16:11:04+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:05:04,-1 days +22:04:09
2025-09-10 16:08:00+02:00,RUT:Line:160,2025-09-10 14:12:40+02:00,True,2025-09-10 16:08:00+02:00,2025-09-10 16:13:32+02:00,2025-09-10 16:13:32+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:05:32,-1 days +22:04:40
2025-09-10 16:12:00+02:00,RUT:Line:270,2025-09-10 14:18:57+02:00,True,2025-09-10 16:12:00+02:00,2025-09-10 16:20:25+02:00,2025-09-10 16:20:25+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:08:25,-1 days +22:06:57
2025-09-10 16:16:00+02:00,RUT:Line:160,2025-09-10 14:42:38+02:00,True,2025-09-10 16:16:00+02:00,2025-09-10 16:44:57+02:00,2025-09-10 16:44:57+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:28:57,-1 days +22:26:38
2025-09-10 16:18:00+02:00,RUT:Line:160,2025-09-10 14:21:13+02:00,True,2025-09-10 16:18:00+02:00,2025-09-10 16:21:25+02:00,2025-09-10 16:21:25+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:25,-1 days +22:03:13
2025-09-10 16:25:00+02:00,RUT:Line:225,2025-09-10 14:26:32+02:00,True,2025-09-10 16:25:00+02:00,2025-09-10 16:26:46+02:00,2025-09-10 16:26:46+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:01:46,-1 days +22:01:32
2025-09-10 16:26:00+02:00,RUT:Line:160,2025-09-10 14:37:51+02:00,True,2025-09-10 16:26:00+02:00,2025-09-10 16:38:02+02:00,2025-09-10 16:38:02+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:12:02,-1 days +22:11:51
2025-09-10 16:27:00+02:00,RUT:Line:270,2025-09-10 14:31:49+02:00,True,2025-09-10 16:27:00+02:00,2025-09-10 16:35:40+02:00,2025-09-10 16:35:40+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:08:40,-1 days +22:04:49
2025-09-10 16:28:00+02:00,RUT:Line:160,2025-09-10 14:29:03+02:00,True,2025-09-10 16:28:00+02:00,2025-09-10 16:30:28+02:00,2025-09-10 16:30:28+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:28,-1 days +22:01:03
2025-09-10 16:35:00+02:00,RUT:Line:225,2025-09-10 14:36:51+02:00,True,2025-09-10 16:35:00+02:00,2025-09-10 16:37:12+02:00,2025-09-10 16:37:12+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:02:12,-1 days +22:01:51
2025-09-10 16:36:00+02:00,RUT:Line:160,2025-09-10 14:43:23+02:00,True,2025-09-10 16:36:00+02:00,2025-09-10 16:44:54+02:00,2025-09-10 16:44:54+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:08:54,-1 days +22:07:23
2025-09-10 16:38:00+02:00,RUT:Line:160,2025-09-10 14:40:22+02:00,True,2025-09-10 16:38:00+02:00,2025-09-10 16:40:33+02:00,2025-09-10 16:40:33+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:33,-1 days +22:02:22
