aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-06-12 06:05:00+02:00,RUT:Line:225,2025-06-12 04:07:15+02:00,True,2025-06-12 06:05:00+02:00,2025-06-12 06:07:58+02:00,2025-06-12 06:07:58+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:02:58,-1 days +22:02:15
2025-06-12 06:12:00+02:00,RUT:Line:270,2025-06-12 04:12:17+02:00,True,2025-06-12 06:12:00+02:00,2025-06-12 06:13:16+02:00,2025-06-12 06:13:16+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:01:16,-1 days +22:00:17
2025-06-12 06:13:00+02:00,RUT:Line:160,2025-06-12 04:14:48+02:00,True,2025-06-12 06:13:00+02:00,2025-06-12 06:15:06+02:00,2025-06-12 06:15:06+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:06,-1 days +22:01:48
2025-06-12 06:25:00+02:00,RUT:Line:225,2025-06-12 04:25:42+02:00,True,2025-06-12 06:25:00+02:00,2025-06-12 06:26:12+02:00,2025-06-12 06:26:12+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:01:12,-1 days +22:00:42
2025-06-12 06:26:00+02:00,RUT:Line:160,2025-06-12 04:27:14+02:00,True,2025-06-12 06:26:00+02:00,2025-06-12 06:29:01+02:00,2025-06-12 06:29:01+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:01,-1 days +22:01:14
2025-06-12 06:27:00+02:00,RUT:Line:270,2025-06-12 04:27:59+02:00,True,2025-06-12 06:27:00+02:00,2025-06-12 06:29:43+02:00,2025-06-12 06:29:43+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:43,-1 days +22:00:59
2025-06-12 06:28:00+02:00,RUT:Line:160,2025-06-12 04:28:46+02:00,True,2025-06-12 06:28:00+02:00,2025-06-12 06:29:51+02:00,2025-06-12 06:29:51+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:51,-1 days +22:00:46
2025-06-12 06:34:00+02:00,RUT:Line:5260,2025-06-12 04:34:43+02:00,True,2025-06-12 06:34:00+02:00,2025-06-12 06:36:14+02:00,2025-06-12 06:36:14+02:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:02:14,-1 days +22:00:43
2025-06-12 06:35:00+02:00,RUT:Line:225,2025-06-12 04:36:14+02:00,True,2025-06-12 06:35:00+02:00,2025-06-12 06:37:11+02:00,2025-06-12 06:37:11+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:02:11,-1 days +22:01:14
2025-06-12 06:38:00+02:00,RUT:Line:160,2025-06-12 04:40:00+02:00,True,2025-06-12 06:38:00+02:00,2025-06-12 06:40:06+02:00,2025-06-12 06:40:06+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:06,-1 days +22:02:00
2025-06-12 06:41:00+02:00,RUT:Line:160,2025-06-12 04:41:45+02:00,True,2025-06-12 06:41:00+02:00,2025-06-12 06:42:51+02:00,2025-06-12 06:42:51+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:51,-1 days +22:00:45
2025-06-12 06:42:00+02:00,RUT:Line:270,2025-06-12 04:43:46+02:00,True,2025-06-12 06:42:00+02:00,2025-06-12 06:44:15+02:00,2025-06-12 06:44:15+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:15,-1 days +22:01:46
2025-06-12 06:48:00+02:00,RUT:Line:160,2025-06-12 04:49:49+02:00,True,2025-06-12 06:48:00+02:00,2025-06-12 06:49:56+02:00,2025-06-12 06:49:56+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:56,-1 days +22:01:49
2025-06-12 06:55:00+02:00,RUT:Line:225,2025-06-12 04:56:38+02:00,True,2025-06-12 06:55:00+02:00,2025-06-12 06:57:38+02:00,2025-06-12 06:57:38+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:02:38,-1 days +22:01:38
2025-06-12 06:56:00+02:00,RUT:Line:160,2025-06-12 04:57:40+02:00,True,2025-06-12 06:56:00+02:00,2025-06-12 06:59:32+02:00,2025-06-12 06:59:32+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:32,-1 days +22:01:40
2025-06-12 06:57:00+02:00,RUT:Line:270,2025-06-12 05:01:27+02:00,True,2025-06-12 06:57:00+02:00,2025-06-12 07:01:40+02:00,2025-06-12 07:01:40+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:04:40,-1 days +22:04:27
2025-06-12 06:58:00+02:00,RUT:Line:160,2025-06-12 05:01:59+02:00,True,2025-06-12 06:58:00+02:00,2025-06-12 07:02:05+02:00,2025-06-12 07:02:05+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:04:05,-1 days +22:03:59
2025-06-12 07:04:00+02:00,RUT:Line:5260,2025-06-12 05:04:57+02:00,True,2025-06-12 07:04:00+02:00,2025-06-12 07:06:41+02:00,2025-06-12 07:06:41+02:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:02:41,-1 days +22:00:57
2025-06-12 07:05:00+02:00,RUT:Line:225,2025-06-12 05:07:15+02:00,True,2025-06-12 07:05:00+02:00,2025-06-12 07:08:07+02:00,2025-06-12 07:08:07+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:03:07,-1 days +22:02:15
2025-06-12 07:08:00+02:00,RUT:Line:160,2025-06-12 05:09:46+02:00,True,2025-06-12 07:08:00+02:00,2025-06-12 07:10:05+02:00,2025-06-12 07:10:05+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:05,-1 days +22:01:46
2025-06-12 07:11:00+02:00,RUT:Line:160,2025-06-12 05:13:18+02:00,True,2025-06-12 07:11:00+02:00,2025-06-12 07:13:59+02:00,2025-06-12 07:13:59+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:59,-1 days +22:02:18
2025-06-12 07:12:00+02:00,RUT:Line:270,2025-06-12 05:13:48+02:00,True,2025-06-12 07:12:00+02:00,2025-06-12 07:16:34+02:00,2025-06-12 07:16:34+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:04:34,-1 days +22:01:48
2025-06-12 07:18:00+02:00,RUT:Line:160,2025-06-12 05:19:24+02:00,True,2025-06-12 07:18:00+02:00,2025-06-12 07:20:11+02:00,2025-06-12 07:20:11+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:11,-1 days +22:01:24
2025-06-12 07:25:00+02:00,RUT:Line:225,2025-06-12 05:26:11+02:00,True,2025-06-12 07:25:00+02:00,2025-06-12 07:26:28+02:00,2025-06-12 07:26:28+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:01:28,-1 days +22:01:11
2025-06-12 07:26:00+02:00,RUT:Line:160,2025-06-12 05:27:27+02:00,True,2025-06-12 07:26:00+02:00,2025-06-12 07:28:29+02:00,2025-06-12 07:28:29+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:29,-1 days +22:01:27
2025-06-12 07:27:00+02:00,RUT:Line:270,2025-06-12 05:47:40+02:00,True,2025-06-12 07:27:00+02:00,2025-06-12 07:47:47+02:00,2025-06-12 07:47:47+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:20:47,-1 days +22:20:40
2025-06-12 07:28:00+02:00,RUT:Line:160,2025-06-12 05:30:28+02:00,True,2025-06-12 07:28:00+02:00,2025-06-12 07:30:54+02:00,2025-06-12 07:30:54+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:54,-1 days +22:02:28
2025-06-12 07:34:00+02:00,RUT:Line:5260,2025-06-12 05:46:02+02:00,True,2025-06-12 07:34:00+02:00,2025-06-12 07:48:33+02:00,2025-06-12 07:48:33+02:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:14:33,-1 days +22:12:02
2025-06-12 07:35:00+02:00,RUT:Line:225,2025-06-12 05:36:37+02:00,True,2025-06-12 07:35:00+02:00,2025-06-12 07:37:21+02:00,2025-06-12 07:37:21+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:02:21,-1 days +22:01:37
2025-06-12 07:36:00+02:00,RUT:Line:160,2025-06-12 05:37:38+02:00,True,2025-06-12 07:36:00+02:00,2025-06-12 07:39:00+02:00,2025-06-12 07:39:00+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:00,-1 days +22:01:38
2025-06-12 07:38:00+02:00,RUT:Line:160,2025-06-12 05:40:12+02:00,True,2025-06-12 07:38:00+02:00,2025-06-12 07:40:15+02:00,2025-06-12 07:40:15+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:15,-1 days +22:02:12
2025-06-12 07:42:00+02:00,RUT:Line:270,2025-06-12 06:04:46+02:00,True,2025-06-12 07:42:00+02:00,2025-06-12 08:05:02+02:00,2025-06-12 08:05:02+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:23:02,-1 days +22:22:46
2025-06-12 07:46:00+02:00,RUT:Line:160,2025-06-12 05:48:42+02:00,True,2025-06-12 07:46:00+02:00,2025-06-12 07:49:39+02:00,2025-06-12 07:49:39+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:39,-1 days +22:02:42
2025-06-12 07:48:00+02:00,RUT:Line:160,2025-06-12 05:53:58+02:00,True,2025-06-12 07:48:00+02:00,2025-06-12 07:54:00+02:00,2025-06-12 07:54:00+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:06:00,-1 days +22:05:58
2025-06-12 07:55:00+02:00,RUT:Line:225,2025-06-12 05:56:44+02:00,True,2025-06-12 07:55:00+02:00,2025-06-12 07:57:09+02:00,2025-06-12 07:57:09+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:02:09,-1 days +22:01:44
2025-06-12 07:56:00+02:00,RUT:Line:160,2025-06-12 05:57:14+02:00,True,2025-06-12 07:56:00+02:00,2025-06-12 07:58:26+02:00,2025-06-12 07:58:26+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:26,-1 days +22:01:14
2025-06-12 07:57:00+02:00,RUT:Line:270,2025-06-12 06:22:09+02:00,True,2025-06-12 07:57:00+02:00,2025-06-12 08:22:49+02:00,2025-06-12 08:22:49+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:25:49,-1 days +22:25:09
2025-06-12 07:58:00+02:00,RUT:Line:160,2025-06-12 06:04:01+02:00,True,2025-06-12 07:58:00+02:00,2025-06-12 08:04:12+02:00,2025-06-12 08:04:12+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:06:12,-1 days +22:06:01
2025-06-12 08:04:00+02:00,RUT:Line:5260,2025-06-12 06:22:24+02:00,True,2025-06-12 08:04:00+02:00,2025-06-12 08:24:59+02:00,2025-06-12 08:24:59+02:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:20:59,-1 days +22:18:24
2025-06-12 08:05:00+02:00,RUT:Line:225,2025-06-12 06:07:49+02:00,True,2025-06-12 08:05:00+02:00,2025-06-12 08:08:18+02:00,2025-06-12 08:08:18+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:03:18,-1 days +22:02:49
2025-06-12 08:06:00+02:00,RUT:Line:160,2025-06-12 06:08:49+02:00,True,2025-06-12 08:06:00+02:00,2025-06-12 08:09:20+02:00,2025-06-12 08:09:20+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:20,-1 days +22:02:49
2025-06-12 08:08:00+02:00,RUT:Line:160,2025-06-12 06:11:05+02:00,True,2025-06-12 08:08:00+02:00,2025-06-12 08:11:14+02:00,2025-06-12 08:11:14+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:14,-1 days +22:03:05
2025-06-12 08:12:00+02:00,RUT:Line:270,2025-06-12 06:31:30+02:00,True,2025-06-12 08:12:00+02:00,2025-06-12 08:32:00+02:00,2025-06-12 08:32:00+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:20:00,-1 days +22:19:30
2025-06-12 08:16:00+02:00,RUT:Line:160,2025-06-12 06:18:53+02:00,True,2025-06-12 08:16:00+02:00,2025-06-12 08:19:36+02:00,2025-06-12 08:19:36+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:36,-1 days +22:02:53
2025-06-12 08:18:00+02:00,RUT:Line:160,2025-06-12 06:24:11+02:00,True,2025-06-12 08:18:00+02:00,2025-06-12 08:24:14+02:00,2025-06-12 08:24:14+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:06:14,-1 days +22:06:11
2025-06-12 08:25:00+02:00,RUT:Line:225,2025-06-12 06:26:58+02:00,True,2025-06-12 08:25:00+02:00,2025-06-12 08:27:13+02:00,2025-06-12 08:27:13+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:02:13,-1 days +22:01:58
