aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-07-26 16:05:00+02:00,RUT:Line:225,2025-07-26 14:06:22+02:00,True,2025-07-26 16:05:00+02:00,2025-07-26 16:07:03+02:00,2025-07-26 16:07:03+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:02:03,-1 days +22:01:22
2025-07-26 16:11:00+02:00,RUT:Line:160,2025-07-26 14:12:29+02:00,True,2025-07-26 16:11:00+02:00,2025-07-26 16:13:56+02:00,2025-07-26 16:13:56+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:56,-1 days +22:01:29
2025-07-26 16:12:00+02:00,RUT:Line:270,2025-07-26 14:12:44+02:00,True,2025-07-26 16:12:00+02:00,2025-07-26 16:14:51+02:00,2025-07-26 16:14:51+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:51,-1 days +22:00:44
2025-07-26 16:13:00+02:00,RUT:Line:160,2025-07-26 14:14:45+02:00,True,2025-07-26 16:13:00+02:00,2025-07-26 16:15:41+02:00,2025-07-26 16:15:41+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:41,-1 days +22:01:45
2025-07-26 16:25:00+02:00,RUT:Line:225,2025-07-26 14:25:27+02:00,True,2025-07-26 16:25:00+02:00,2025-07-26 16:26:24+02:00,2025-07-26 16:26:24+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:01:24,-1 days +22:00:27
2025-07-26 16:26:00+02:00,RUT:Line:160,2025-07-26 14:26:33+02:00,True,2025-07-26 16:26:00+02:00,2025-07-26 16:26:45+02:00,2025-07-26 16:26:45+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:00:45,-1 days +22:00:33
2025-07-26 16:28:00+02:00,RUT:Line:160,2025-07-26 14:29:03+02:00,True,2025-07-26 16:28:00+02:00,2025-07-26 16:30:41+02:00,2025-07-26 16:30:41+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:41,-1 days +22:01:03
2025-07-26 16:35:00+02:00,RUT:Line:225,2025-07-26 14:35:06+02:00,True,2025-07-26 16:35:00+02:00,2025-07-26 16:35:59+02:00,2025-07-26 16:35:59+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:00:59,-1 days +22:00:06
2025-07-26 16:41:00+02:00,RUT:Line:160,2025-07-26 14:43:31+02:00,True,2025-07-26 16:41:00+02:00,2025-07-26 16:45:20+02:00,2025-07-26 16:45:20+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:04:20,-1 days +22:02:31
2025-07-26 16:42:00+02:00,RUT:Line:270,2025-07-26 14:43:01+02:00,True,2025-07-26 16:42:00+02:00,2025-07-26 16:45:32+02:00,2025-07-26 16:45:32+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:03:32,-1 days +22:01:01
2025-07-26 16:43:00+02:00,RUT:Line:160,2025-07-26 14:43:46+02:00,True,2025-07-26 16:43:00+02:00,2025-07-26 16:44:47+02:00,2025-07-26 16:44:47+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:47,-1 days +22:00:46
2025-07-26 16:55:00+02:00,RUT:Line:225,2025-07-26 14:54:54+02:00,True,2025-07-26 16:55:00+02:00,2025-07-26 16:56:30+02:00,2025-07-26 16:56:30+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:01:30,-1 days +21:59:54
2025-07-26 16:56:00+02:00,RUT:Line:160,2025-07-26 14:56:39+02:00,True,2025-07-26 16:56:00+02:00,2025-07-26 16:57:48+02:00,2025-07-26 16:57:48+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:48,-1 days +22:00:39
2025-07-26 16:58:00+02:00,RUT:Line:160,2025-07-26 14:59:25+02:00,True,2025-07-26 16:58:00+02:00,2025-07-26 17:00:44+02:00,2025-07-26 17:00:44+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:44,-1 days +22:01:25
2025-07-26 17:05:00+02:00,RUT:Line:225,2025-07-26 15:05:14+02:00,True,2025-07-26 17:05:00+02:00,2025-07-26 17:05:54+02:00,2025-07-26 17:05:54+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:00:54,-1 days +22:00:14
2025-07-26 17:11:00+02:00,RUT:Line:160,2025-07-26 15:11:48+02:00,True,2025-07-26 17:11:00+02:00,2025-07-26 17:12:41+02:00,2025-07-26 17:12:41+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:41,-1 days +22:00:48
2025-07-26 17:12:00+02:00,RUT:Line:270,2025-07-26 15:13:48+02:00,True,2025-07-26 17:12:00+02:00,2025-07-26 17:15:40+02:00,2025-07-26 17:15:40+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:03:40,-1 days +22:01:48
2025-07-26 17:13:00+02:00,RUT:Line:160,2025-07-26 15:14:34+02:00,True,2025-07-26 17:13:00+02:00,2025-07-26 17:15:43+02:00,2025-07-26 17:15:43+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:43,-1 days +22:01:34
2025-07-26 17:25:00+02:00,RUT:Line:225,2025-07-26 15:25:53+02:00,True,2025-07-26 17:25:00+02:00,2025-07-26 17:26:49+02:00,2025-07-26 17:26:49+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:01:49,-1 days +22:00:53
2025-07-26 17:26:00+02:00,RUT:Line:160,2025-07-26 15:27:08+02:00,True,2025-07-26 17:26:00+02:00,2025-07-26 17:27:52+02:00,2025-07-26 17:27:52+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:52,-1 days +22:01:08
2025-07-26 17:28:00+02:00,RUT:Line:160,2025-07-26 15:29:39+02:00,True,2025-07-26 17:28:00+02:00,2025-07-26 17:31:08+02:00,2025-07-26 17:31:08+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:08,-1 days +22:01:39
2025-07-26 17:35:00+02:00,RUT:Line:225,2025-07-26 15:35:56+02:00,True,2025-07-26 17:35:00+02:00,2025-07-26 17:36:22+02:00,2025-07-26 17:36:22+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:01:22,-1 days +22:00:56
2025-07-26 17:41:00+02:00,RUT:Line:160,2025-07-26 15:41:58+02:00,True,2025-07-26 17:41:00+02:00,2025-07-26 17:43:38+02:00,2025-07-26 17:43:38+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:38,-1 days +22:00:58
2025-07-26 17:42:00+02:00,RUT:Line:270,2025-07-26 15:42:43+02:00,True,2025-07-26 17:42:00+02:00,2025-07-26 17:45:47+02:00,2025-07-26 17:45:47+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:03:47,-1 days +22:00:43
2025-07-26 17:43:00+02:00,RUT:Line:160,2025-07-26 15:45:15+02:00,True,2025-07-26 17:43:00+02:00,2025-07-26 17:45:19+02:00,2025-07-26 17:45:19+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:19,-1 days +22:02:15
2025-07-26 17:55:00+02:00,RUT:Line:225,2025-07-26 15:55:03+02:00,True,2025-07-26 17:55:00+02:00,2025-07-26 17:56:41+02:00,2025-07-26 17:56:41+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:01:41,-1 days +22:00:03
2025-07-26 17:56:00+02:00,RUT:Line:160,2025-07-26 15:58:34+02:00,True,2025-07-26 17:56:00+02:00,2025-07-26 17:59:53+02:00,2025-07-26 17:59:53+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:53,-1 days +22:02:34
2025-07-26 17:58:00+02:00,RUT:Line:160,2025-07-26 15:59:05+02:00,True,2025-07-26 17:58:00+02:00,2025-07-26 17:59:58+02:00,2025-07-26 17:59:58+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:58,-1 days +22:01:05
2025-07-26 18:05:00+02:00,RUT:Line:225,2025-07-26 15:59:50+02:00,True,2025-07-26 18:05:00+02:00,2025-07-26 18:05:00+02:00,2025-07-26 18:05:00+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:00:00,-1 days +21:54:50
2025-07-26 18:11:00+02:00,RUT:Line:160,2025-07-26 15:59:50+02:00,True,2025-07-26 18:11:00+02:00,2025-07-26 18:12:50+02:00,2025-07-26 18:12:50+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:50,-1 days +21:48:50
2025-07-26 18:12:00+02:00,RUT:Line:270,2025-07-26 15:59:50+02:00,True,2025-07-26 18:12:00+02:00,2025-07-26 18:16:31+02:00,2025-07-26 18:16:31+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:04:31,-1 days +21:47:50
2025-07-26 18:13:00+02:00,RUT:Line:160,2025-07-26 15:59:50+02:00,True,2025-07-26 18:13:00+02:00,2025-07-26 18:14:42+02:00,2025-07-26 18:14:42+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:42,-1 days +21:46:50
2025-07-26 18:26:00+02:00,RUT:Line:160,2025-07-26 15:59:50+02:00,True,2025-07-26 18:26:00+02:00,2025-07-26 18:26:00+02:00,2025-07-26 18:26:00+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:00:00,-1 days +21:33:50
2025-07-26 18:28:00+02:00,RUT:Line:160,2025-07-26 15:59:50+02:00,True,2025-07-26 18:28:00+02:00,2025-07-26 18:28:00+02:00,2025-07-26 18:28:00+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:00:00,-1 days +21:31:50
