aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-09-03 06:05:00+02:00,RUT:Line:225,2025-09-03 04:06:09+02:00,True,2025-09-03 06:05:00+02:00,2025-09-03 06:06:59+02:00,2025-09-03 06:06:59+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:01:59,-1 days +22:01:09
2025-09-03 06:12:00+02:00,RUT:Line:270,2025-09-03 04:13:14+02:00,True,2025-09-03 06:12:00+02:00,2025-09-03 06:13:58+02:00,2025-09-03 06:13:58+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:01:58,-1 days +22:01:14
2025-09-03 06:13:00+02:00,RUT:Line:160,2025-09-03 04:12:59+02:00,True,2025-09-03 06:13:00+02:00,2025-09-03 06:15:11+02:00,2025-09-03 06:15:11+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:11,-1 days +21:59:59
2025-09-03 06:25:00+02:00,RUT:Line:225,2025-09-03 04:25:07+02:00,True,2025-09-03 06:25:00+02:00,2025-09-03 06:25:53+02:00,2025-09-03 06:25:53+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:00:53,-1 days +22:00:07
2025-09-03 06:26:00+02:00,RUT:Line:160,2025-09-03 04:26:23+02:00,True,2025-09-03 06:26:00+02:00,2025-09-03 06:27:43+02:00,2025-09-03 06:27:43+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:43,-1 days +22:00:23
2025-09-03 06:27:00+02:00,RUT:Line:270,2025-09-03 04:27:54+02:00,True,2025-09-03 06:27:00+02:00,2025-09-03 06:29:47+02:00,2025-09-03 06:29:47+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:47,-1 days +22:00:54
2025-09-03 06:28:00+02:00,RUT:Line:160,2025-09-03 04:28:39+02:00,True,2025-09-03 06:28:00+02:00,2025-09-03 06:29:45+02:00,2025-09-03 06:29:45+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:45,-1 days +22:00:39
2025-09-03 06:34:00+02:00,RUT:Line:5260,2025-09-03 04:34:28+02:00,True,2025-09-03 06:34:00+02:00,2025-09-03 06:35:00+02:00,2025-09-03 06:35:00+02:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:01:00,-1 days +22:00:28
2025-09-03 06:35:00+02:00,RUT:Line:225,2025-09-03 04:35:58+02:00,True,2025-09-03 06:35:00+02:00,2025-09-03 06:36:55+02:00,2025-09-03 06:36:55+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:01:55,-1 days +22:00:58
2025-09-03 06:38:00+02:00,RUT:Line:160,2025-09-03 04:38:14+02:00,True,2025-09-03 06:38:00+02:00,2025-09-03 06:41:07+02:00,2025-09-03 06:41:07+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:07,-1 days +22:00:14
2025-09-03 06:41:00+02:00,RUT:Line:160,2025-09-03 04:43:07+02:00,True,2025-09-03 06:41:00+02:00,2025-09-03 06:44:15+02:00,2025-09-03 06:44:15+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:15,-1 days +22:02:07
2025-09-03 06:42:00+02:00,RUT:Line:270,2025-09-03 04:42:52+02:00,True,2025-09-03 06:42:00+02:00,2025-09-03 06:44:31+02:00,2025-09-03 06:44:31+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:31,-1 days +22:00:52
2025-09-03 06:48:00+02:00,RUT:Line:160,2025-09-03 04:48:09+02:00,True,2025-09-03 06:48:00+02:00,2025-09-03 06:50:03+02:00,2025-09-03 06:50:03+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:03,-1 days +22:00:09
2025-09-03 06:55:00+02:00,RUT:Line:225,2025-09-03 04:57:44+02:00,True,2025-09-03 06:55:00+02:00,2025-09-03 06:57:52+02:00,2025-09-03 06:57:52+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:02:52,-1 days +22:02:44
2025-09-03 06:56:00+02:00,RUT:Line:160,2025-09-03 04:56:43+02:00,True,2025-09-03 06:56:00+02:00,2025-09-03 06:58:01+02:00,2025-09-03 06:58:01+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:01,-1 days +22:00:43
2025-09-03 06:57:00+02:00,RUT:Line:270,2025-09-03 04:58:16+02:00,True,2025-09-03 06:57:00+02:00,2025-09-03 06:59:10+02:00,2025-09-03 06:59:10+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:10,-1 days +22:01:16
2025-09-03 06:58:00+02:00,RUT:Line:160,2025-09-03 04:59:01+02:00,True,2025-09-03 06:58:00+02:00,2025-09-03 07:00:02+02:00,2025-09-03 07:00:02+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:02,-1 days +22:01:01
2025-09-03 07:04:00+02:00,RUT:Line:5260,2025-09-03 05:09:12+02:00,True,2025-09-03 07:04:00+02:00,2025-09-03 07:11:45+02:00,2025-09-03 07:11:45+02:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:07:45,-1 days +22:05:12
