aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-03-07 15:56:00+01:00,RUT:Line:160,2025-03-07 15:00:18+01:00,True,2025-03-07 15:56:00+01:00,2025-03-07 16:00:29+01:00,2025-03-07 16:00:29+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:04:29,-1 days +23:04:18
2025-03-07 15:57:00+01:00,RUT:Line:270,2025-03-07 15:00:48+01:00,True,2025-03-07 15:57:00+01:00,2025-03-07 16:00:57+01:00,2025-03-07 16:00:57+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:03:57,-1 days +23:03:48
2025-03-07 16:06:00+01:00,RUT:Line:160,2025-03-07 15:10:36+01:00,True,2025-03-07 16:06:00+01:00,2025-03-07 16:10:58+01:00,2025-03-07 16:10:58+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:04:58,-1 days +23:04:36
2025-03-07 16:08:00+01:00,RUT:Line:160,2025-03-07 15:10:21+01:00,True,2025-03-07 16:08:00+01:00,2025-03-07 16:10:41+01:00,2025-03-07 16:10:41+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:41,-1 days +23:02:21
2025-03-07 16:12:00+01:00,RUT:Line:270,2025-03-07 15:14:22+01:00,True,2025-03-07 16:12:00+01:00,2025-03-07 16:16:58+01:00,2025-03-07 16:16:58+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:04:58,-1 days +23:02:22
2025-03-07 16:16:00+01:00,RUT:Line:160,2025-03-07 15:21:24+01:00,True,2025-03-07 16:16:00+01:00,2025-03-07 16:22:35+01:00,2025-03-07 16:22:35+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:06:35,-1 days +23:05:24
2025-03-07 16:18:00+01:00,RUT:Line:160,2025-03-07 15:18:53+01:00,True,2025-03-07 16:18:00+01:00,2025-03-07 16:20:15+01:00,2025-03-07 16:20:15+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:15,-1 days +23:00:53
2025-03-07 16:26:00+01:00,RUT:Line:160,2025-03-07 15:32:42+01:00,True,2025-03-07 16:26:00+01:00,2025-03-07 16:33:34+01:00,2025-03-07 16:33:34+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:07:34,-1 days +23:06:42
2025-03-07 16:27:00+01:00,RUT:Line:270,2025-03-07 15:31:27+01:00,True,2025-03-07 16:27:00+01:00,2025-03-07 16:34:40+01:00,2025-03-07 16:34:40+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:07:40,-1 days +23:04:27
2025-03-07 16:28:00+01:00,RUT:Line:160,2025-03-07 15:29:41+01:00,True,2025-03-07 16:28:00+01:00,2025-03-07 16:31:33+01:00,2025-03-07 16:31:33+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:33,-1 days +23:01:41
2025-03-07 16:36:00+01:00,RUT:Line:160,2025-03-07 15:40:29+01:00,True,2025-03-07 16:36:00+01:00,2025-03-07 16:41:53+01:00,2025-03-07 16:41:53+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:05:53,-1 days +23:04:29
2025-03-07 16:38:00+01:00,RUT:Line:160,2025-03-07 15:39:59+01:00,True,2025-03-07 16:38:00+01:00,2025-03-07 16:40:30+01:00,2025-03-07 16:40:30+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:30,-1 days +23:01:59
2025-03-07 16:42:00+01:00,RUT:Line:270,2025-03-07 15:49:17+01:00,True,2025-03-07 16:42:00+01:00,2025-03-07 16:50:47+01:00,2025-03-07 16:50:47+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:08:47,-1 days +23:07:17
2025-03-07 16:46:00+01:00,RUT:Line:160,2025-03-07 15:50:47+01:00,True,2025-03-07 16:46:00+01:00,2025-03-07 16:52:16+01:00,2025-03-07 16:52:16+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:06:16,-1 days +23:04:47
2025-03-07 16:48:00+01:00,RUT:Line:160,2025-03-07 15:50:32+01:00,True,2025-03-07 16:48:00+01:00,2025-03-07 16:52:15+01:00,2025-03-07 16:52:15+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:04:15,-1 days +23:02:32
