aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-06-25 06:05:00+02:00,RUT:Line:225,2025-06-25 04:06:07+02:00,True,2025-06-25 06:05:00+02:00,2025-06-25 06:07:06+02:00,2025-06-25 06:07:06+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:02:06,-1 days +22:01:07
2025-06-25 06:12:00+02:00,RUT:Line:270,2025-06-25 04:12:21+02:00,True,2025-06-25 06:12:00+02:00,2025-06-25 06:13:28+02:00,2025-06-25 06:13:28+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:01:28,-1 days +22:00:21
2025-06-25 06:13:00+02:00,RUT:Line:160,2025-06-25 04:13:37+02:00,True,2025-06-25 06:13:00+02:00,2025-06-25 06:15:10+02:00,2025-06-25 06:15:10+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:10,-1 days +22:00:37
2025-06-25 06:25:00+02:00,RUT:Line:225,2025-06-25 04:25:31+02:00,True,2025-06-25 06:25:00+02:00,2025-06-25 06:26:33+02:00,2025-06-25 06:26:33+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:01:33,-1 days +22:00:31
2025-06-25 06:26:00+02:00,RUT:Line:160,2025-06-25 04:27:32+02:00,True,2025-06-25 06:26:00+02:00,2025-06-25 06:28:52+02:00,2025-06-25 06:28:52+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:52,-1 days +22:01:32
2025-06-25 06:27:00+02:00,RUT:Line:270,2025-06-25 04:27:32+02:00,True,2025-06-25 06:27:00+02:00,2025-06-25 06:29:15+02:00,2025-06-25 06:29:15+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:15,-1 days +22:00:32
2025-06-25 06:28:00+02:00,RUT:Line:160,2025-06-25 04:28:17+02:00,True,2025-06-25 06:28:00+02:00,2025-06-25 06:29:54+02:00,2025-06-25 06:29:54+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:54,-1 days +22:00:17
2025-06-25 06:34:00+02:00,RUT:Line:5260,2025-06-25 04:34:14+02:00,True,2025-06-25 06:34:00+02:00,2025-06-25 06:35:34+02:00,2025-06-25 06:35:34+02:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:01:34,-1 days +22:00:14
2025-06-25 06:35:00+02:00,RUT:Line:225,2025-06-25 04:37:47+02:00,True,2025-06-25 06:35:00+02:00,2025-06-25 06:38:31+02:00,2025-06-25 06:38:31+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:03:31,-1 days +22:02:47
2025-06-25 06:38:00+02:00,RUT:Line:160,2025-06-25 04:38:17+02:00,True,2025-06-25 06:38:00+02:00,2025-06-25 06:39:58+02:00,2025-06-25 06:39:58+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:58,-1 days +22:00:17
2025-06-25 06:41:00+02:00,RUT:Line:160,2025-06-25 04:44:40+02:00,True,2025-06-25 06:41:00+02:00,2025-06-25 06:44:41+02:00,2025-06-25 06:44:41+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:41,-1 days +22:03:40
2025-06-25 06:42:00+02:00,RUT:Line:270,2025-06-25 04:42:52+02:00,True,2025-06-25 06:42:00+02:00,2025-06-25 06:44:45+02:00,2025-06-25 06:44:45+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:45,-1 days +22:00:52
2025-06-25 06:48:00+02:00,RUT:Line:160,2025-06-25 04:49:17+02:00,True,2025-06-25 06:48:00+02:00,2025-06-25 06:50:19+02:00,2025-06-25 06:50:19+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:19,-1 days +22:01:17
2025-06-25 06:55:00+02:00,RUT:Line:225,2025-06-25 04:56:38+02:00,True,2025-06-25 06:55:00+02:00,2025-06-25 06:57:38+02:00,2025-06-25 06:57:38+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:02:38,-1 days +22:01:38
2025-06-25 06:56:00+02:00,RUT:Line:160,2025-06-25 04:58:09+02:00,True,2025-06-25 06:56:00+02:00,2025-06-25 06:58:51+02:00,2025-06-25 06:58:51+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:51,-1 days +22:02:09
2025-06-25 06:57:00+02:00,RUT:Line:270,2025-06-25 05:00:13+02:00,True,2025-06-25 06:57:00+02:00,2025-06-25 07:03:02+02:00,2025-06-25 07:03:02+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:06:02,-1 days +22:03:13
2025-06-25 06:58:00+02:00,RUT:Line:160,2025-06-25 04:59:24+02:00,True,2025-06-25 06:58:00+02:00,2025-06-25 07:00:26+02:00,2025-06-25 07:00:26+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:26,-1 days +22:01:24
2025-06-25 07:04:00+02:00,RUT:Line:5260,2025-06-25 05:04:16+02:00,True,2025-06-25 07:04:00+02:00,2025-06-25 07:06:27+02:00,2025-06-25 07:06:27+02:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:02:27,-1 days +22:00:16
2025-06-25 07:05:00+02:00,RUT:Line:225,2025-06-25 05:06:20+02:00,True,2025-06-25 07:05:00+02:00,2025-06-25 07:07:08+02:00,2025-06-25 07:07:08+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:02:08,-1 days +22:01:20
2025-06-25 07:08:00+02:00,RUT:Line:160,2025-06-25 05:09:52+02:00,True,2025-06-25 07:08:00+02:00,2025-06-25 07:10:26+02:00,2025-06-25 07:10:26+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:26,-1 days +22:01:52
2025-06-25 07:11:00+02:00,RUT:Line:160,2025-06-25 05:12:07+02:00,True,2025-06-25 07:11:00+02:00,2025-06-25 07:12:24+02:00,2025-06-25 07:12:24+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:24,-1 days +22:01:07
