aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-06-10 16:55:00+02:00,RUT:Line:225,2025-06-10 15:07:41+02:00,True,2025-06-10 16:55:00+02:00,2025-06-10 17:08:40+02:00,2025-06-10 17:08:40+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:13:40,-1 days +22:12:41
2025-06-10 16:56:00+02:00,RUT:Line:160,2025-06-10 15:04:38+02:00,True,2025-06-10 16:56:00+02:00,2025-06-10 17:05:30+02:00,2025-06-10 17:05:30+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:09:30,-1 days +22:08:38
2025-06-10 16:57:00+02:00,RUT:Line:270,2025-06-10 15:02:22+02:00,True,2025-06-10 16:57:00+02:00,2025-06-10 17:03:08+02:00,2025-06-10 17:03:08+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:06:08,-1 days +22:05:22
2025-06-10 16:58:00+02:00,RUT:Line:160,2025-06-10 15:00:19+02:00,True,2025-06-10 16:58:00+02:00,2025-06-10 17:00:26+02:00,2025-06-10 17:00:26+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:26,-1 days +22:02:19
2025-06-10 17:05:00+02:00,RUT:Line:225,2025-06-10 15:17:02+02:00,True,2025-06-10 17:05:00+02:00,2025-06-10 17:17:37+02:00,2025-06-10 17:17:37+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:12:37,-1 days +22:12:02
2025-06-10 17:06:00+02:00,RUT:Line:160,2025-06-10 15:10:26+02:00,True,2025-06-10 17:06:00+02:00,2025-06-10 17:12:16+02:00,2025-06-10 17:12:16+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:06:16,-1 days +22:04:26
2025-06-10 17:08:00+02:00,RUT:Line:160,2025-06-10 15:12:12+02:00,True,2025-06-10 17:08:00+02:00,2025-06-10 17:12:36+02:00,2025-06-10 17:12:36+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:04:36,-1 days +22:04:12
2025-06-10 17:12:00+02:00,RUT:Line:270,2025-06-10 15:16:17+02:00,True,2025-06-10 17:12:00+02:00,2025-06-10 17:16:57+02:00,2025-06-10 17:16:57+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:04:57,-1 days +22:04:17
2025-06-10 17:16:00+02:00,RUT:Line:160,2025-06-10 15:21:18+02:00,True,2025-06-10 17:16:00+02:00,2025-06-10 17:21:46+02:00,2025-06-10 17:21:46+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:05:46,-1 days +22:05:18
2025-06-10 17:18:00+02:00,RUT:Line:160,2025-06-10 15:19:03+02:00,True,2025-06-10 17:18:00+02:00,2025-06-10 17:20:19+02:00,2025-06-10 17:20:19+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:19,-1 days +22:01:03
2025-06-10 17:25:00+02:00,RUT:Line:225,2025-06-10 15:34:37+02:00,True,2025-06-10 17:25:00+02:00,2025-06-10 17:35:42+02:00,2025-06-10 17:35:42+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:10:42,-1 days +22:09:37
