aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-02-07 15:57:00+01:00,RUT:Line:270,2025-02-07 15:09:56+01:00,True,2025-02-07 15:57:00+01:00,2025-02-07 16:12:43+01:00,2025-02-07 16:12:43+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:15:43,-1 days +23:12:56
2025-02-07 15:58:00+01:00,RUT:Line:160,2025-02-07 15:03:07+01:00,True,2025-02-07 15:58:00+01:00,2025-02-07 16:03:35+01:00,2025-02-07 16:03:35+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:05:35,-1 days +23:05:07
2025-02-07 16:06:00+01:00,RUT:Line:160,2025-02-07 15:10:11+01:00,True,2025-02-07 16:06:00+01:00,2025-02-07 16:10:21+01:00,2025-02-07 16:10:21+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:04:21,-1 days +23:04:11
2025-02-07 16:08:00+01:00,RUT:Line:160,2025-02-07 15:09:56+01:00,True,2025-02-07 16:08:00+01:00,2025-02-07 16:10:43+01:00,2025-02-07 16:10:43+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:43,-1 days +23:01:56
2025-02-07 16:12:00+01:00,RUT:Line:270,2025-02-07 15:14:58+01:00,True,2025-02-07 16:12:00+01:00,2025-02-07 16:17:33+01:00,2025-02-07 16:17:33+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:05:33,-1 days +23:02:58
2025-02-07 16:16:00+01:00,RUT:Line:160,2025-02-07 15:21:15+01:00,True,2025-02-07 16:16:00+01:00,2025-02-07 16:21:45+01:00,2025-02-07 16:21:45+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:05:45,-1 days +23:05:15
2025-02-07 16:18:00+01:00,RUT:Line:160,2025-02-07 15:18:44+01:00,True,2025-02-07 16:18:00+01:00,2025-02-07 16:20:12+01:00,2025-02-07 16:20:12+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:12,-1 days +23:00:44
2025-02-07 16:26:00+01:00,RUT:Line:160,2025-02-07 15:35:04+01:00,True,2025-02-07 16:26:00+01:00,2025-02-07 16:35:21+01:00,2025-02-07 16:35:21+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:09:21,-1 days +23:09:04
2025-02-07 16:27:00+01:00,RUT:Line:270,2025-02-07 15:34:34+01:00,True,2025-02-07 16:27:00+01:00,2025-02-07 16:36:40+01:00,2025-02-07 16:36:40+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:09:40,-1 days +23:07:34
2025-02-07 16:28:00+01:00,RUT:Line:160,2025-02-07 15:29:17+01:00,True,2025-02-07 16:28:00+01:00,2025-02-07 16:30:02+01:00,2025-02-07 16:30:02+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:02,-1 days +23:01:17
2025-02-07 16:36:00+01:00,RUT:Line:160,2025-02-07 15:39:36+01:00,True,2025-02-07 16:36:00+01:00,2025-02-07 16:40:08+01:00,2025-02-07 16:40:08+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:04:08,-1 days +23:03:36
2025-02-07 16:38:00+01:00,RUT:Line:160,2025-02-07 15:39:06+01:00,True,2025-02-07 16:38:00+01:00,2025-02-07 16:40:15+01:00,2025-02-07 16:40:15+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:15,-1 days +23:01:06
