aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-01-13 06:12:00+01:00,RUT:Line:270,2025-01-13 05:12:55+01:00,True,2025-01-13 06:12:00+01:00,2025-01-13 06:14:18+01:00,2025-01-13 06:14:18+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:18,-1 days +23:00:55
2025-01-13 06:13:00+01:00,RUT:Line:160,2025-01-13 05:14:41+01:00,True,2025-01-13 06:13:00+01:00,2025-01-13 06:16:25+01:00,2025-01-13 06:16:25+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:25,-1 days +23:01:41
2025-01-13 06:26:00+01:00,RUT:Line:160,2025-01-13 05:26:44+01:00,True,2025-01-13 06:26:00+01:00,2025-01-13 06:28:34+01:00,2025-01-13 06:28:34+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:34,-1 days +23:00:44
2025-01-13 06:27:00+01:00,RUT:Line:270,2025-01-13 05:27:29+01:00,True,2025-01-13 06:27:00+01:00,2025-01-13 06:29:39+01:00,2025-01-13 06:29:39+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:39,-1 days +23:00:29
2025-01-13 06:28:00+01:00,RUT:Line:160,2025-01-13 05:29:00+01:00,True,2025-01-13 06:28:00+01:00,2025-01-13 06:30:31+01:00,2025-01-13 06:30:31+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:31,-1 days +23:01:00
2025-01-13 06:34:00+01:00,RUT:Line:5260,2025-01-13 05:34:48+01:00,True,2025-01-13 06:34:00+01:00,2025-01-13 06:36:49+01:00,2025-01-13 06:36:49+01:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:02:49,-1 days +23:00:48
2025-01-13 06:38:00+01:00,RUT:Line:160,2025-01-13 05:39:35+01:00,True,2025-01-13 06:38:00+01:00,2025-01-13 06:40:37+01:00,2025-01-13 06:40:37+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:37,-1 days +23:01:35
2025-01-13 06:41:00+01:00,RUT:Line:160,2025-01-13 05:42:06+01:00,True,2025-01-13 06:41:00+01:00,2025-01-13 06:43:36+01:00,2025-01-13 06:43:36+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:36,-1 days +23:01:06
2025-01-13 06:42:00+01:00,RUT:Line:270,2025-01-13 05:42:36+01:00,True,2025-01-13 06:42:00+01:00,2025-01-13 06:45:49+01:00,2025-01-13 06:45:49+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:03:49,-1 days +23:00:36
2025-01-13 06:48:00+01:00,RUT:Line:160,2025-01-13 05:48:23+01:00,True,2025-01-13 06:48:00+01:00,2025-01-13 06:49:56+01:00,2025-01-13 06:49:56+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:56,-1 days +23:00:23
