aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-01-15 06:12:00+01:00,RUT:Line:270,2025-01-15 05:15:38+01:00,True,2025-01-15 06:12:00+01:00,2025-01-15 06:15:46+01:00,2025-01-15 06:15:46+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:03:46,-1 days +23:03:38
2025-01-15 06:13:00+01:00,RUT:Line:160,2025-01-15 05:14:53+01:00,True,2025-01-15 06:13:00+01:00,2025-01-15 06:16:14+01:00,2025-01-15 06:16:14+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:14,-1 days +23:01:53
2025-01-15 06:26:00+01:00,RUT:Line:160,2025-01-15 05:27:29+01:00,True,2025-01-15 06:26:00+01:00,2025-01-15 06:28:52+01:00,2025-01-15 06:28:52+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:52,-1 days +23:01:29
2025-01-15 06:27:00+01:00,RUT:Line:270,2025-01-15 05:29:45+01:00,True,2025-01-15 06:27:00+01:00,2025-01-15 06:32:37+01:00,2025-01-15 06:32:37+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:05:37,-1 days +23:02:45
2025-01-15 06:28:00+01:00,RUT:Line:160,2025-01-15 05:28:59+01:00,True,2025-01-15 06:28:00+01:00,2025-01-15 06:30:40+01:00,2025-01-15 06:30:40+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:40,-1 days +23:00:59
2025-01-15 06:34:00+01:00,RUT:Line:5260,2025-01-15 05:34:02+01:00,True,2025-01-15 06:34:00+01:00,2025-01-15 06:36:05+01:00,2025-01-15 06:36:05+01:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:02:05,-1 days +23:00:02
2025-01-15 06:38:00+01:00,RUT:Line:160,2025-01-15 05:38:49+01:00,True,2025-01-15 06:38:00+01:00,2025-01-15 06:39:44+01:00,2025-01-15 06:39:44+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:44,-1 days +23:00:49
2025-01-15 06:41:00+01:00,RUT:Line:160,2025-01-15 05:42:20+01:00,True,2025-01-15 06:41:00+01:00,2025-01-15 06:43:43+01:00,2025-01-15 06:43:43+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:43,-1 days +23:01:20
2025-01-15 06:42:00+01:00,RUT:Line:270,2025-01-15 05:42:05+01:00,True,2025-01-15 06:42:00+01:00,2025-01-15 06:44:40+01:00,2025-01-15 06:44:40+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:40,-1 days +23:00:05
2025-01-15 06:48:00+01:00,RUT:Line:160,2025-01-15 05:48:22+01:00,True,2025-01-15 06:48:00+01:00,2025-01-15 06:50:15+01:00,2025-01-15 06:50:15+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:15,-1 days +23:00:22
2025-01-15 06:56:00+01:00,RUT:Line:160,2025-01-15 05:57:41+01:00,True,2025-01-15 06:56:00+01:00,2025-01-15 06:58:46+01:00,2025-01-15 06:58:46+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:46,-1 days +23:01:41
2025-01-15 06:57:00+01:00,RUT:Line:270,2025-01-15 06:02:14+01:00,True,2025-01-15 06:57:00+01:00,2025-01-15 07:03:50+01:00,2025-01-15 07:03:50+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:06:50,-1 days +23:05:14
2025-01-15 06:58:00+01:00,RUT:Line:160,2025-01-15 05:59:58+01:00,True,2025-01-15 06:58:00+01:00,2025-01-15 07:00:23+01:00,2025-01-15 07:00:23+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:23,-1 days +23:01:58
2025-01-15 07:04:00+01:00,RUT:Line:5260,2025-01-15 06:05:45+01:00,True,2025-01-15 07:04:00+01:00,2025-01-15 07:07:20+01:00,2025-01-15 07:07:20+01:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:03:20,-1 days +23:01:45
2025-01-15 07:08:00+01:00,RUT:Line:160,2025-01-15 06:08:31+01:00,True,2025-01-15 07:08:00+01:00,2025-01-15 07:09:38+01:00,2025-01-15 07:09:38+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:38,-1 days +23:00:31
