aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-02-13 06:12:00+01:00,RUT:Line:270,2025-02-13 05:14:06+01:00,True,2025-02-13 06:12:00+01:00,2025-02-13 06:17:00+01:00,2025-02-13 06:17:00+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:05:00,-1 days +23:02:06
2025-02-13 06:13:00+01:00,RUT:Line:160,2025-02-13 05:13:21+01:00,True,2025-02-13 06:13:00+01:00,2025-02-13 06:15:32+01:00,2025-02-13 06:15:32+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:32,-1 days +23:00:21
2025-02-13 06:26:00+01:00,RUT:Line:160,2025-02-13 05:27:26+01:00,True,2025-02-13 06:26:00+01:00,2025-02-13 06:28:53+01:00,2025-02-13 06:28:53+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:53,-1 days +23:01:26
2025-02-13 06:27:00+01:00,RUT:Line:270,2025-02-13 05:27:26+01:00,True,2025-02-13 06:27:00+01:00,2025-02-13 06:29:20+01:00,2025-02-13 06:29:20+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:20,-1 days +23:00:26
2025-02-13 06:28:00+01:00,RUT:Line:160,2025-02-13 05:28:41+01:00,True,2025-02-13 06:28:00+01:00,2025-02-13 06:29:45+01:00,2025-02-13 06:29:45+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:45,-1 days +23:00:41
2025-02-13 06:34:00+01:00,RUT:Line:5260,2025-02-13 05:34:13+01:00,True,2025-02-13 06:34:00+01:00,2025-02-13 06:35:08+01:00,2025-02-13 06:35:08+01:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:01:08,-1 days +23:00:13
2025-02-13 06:38:00+01:00,RUT:Line:160,2025-02-13 05:41:16+01:00,True,2025-02-13 06:38:00+01:00,2025-02-13 06:41:28+01:00,2025-02-13 06:41:28+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:28,-1 days +23:03:16
2025-02-13 06:41:00+01:00,RUT:Line:160,2025-02-13 05:42:46+01:00,True,2025-02-13 06:41:00+01:00,2025-02-13 06:44:24+01:00,2025-02-13 06:44:24+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:24,-1 days +23:01:46
2025-02-13 06:42:00+01:00,RUT:Line:270,2025-02-13 05:43:01+01:00,True,2025-02-13 06:42:00+01:00,2025-02-13 06:45:14+01:00,2025-02-13 06:45:14+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:03:14,-1 days +23:01:01
2025-02-13 06:48:00+01:00,RUT:Line:160,2025-02-13 05:48:48+01:00,True,2025-02-13 06:48:00+01:00,2025-02-13 06:50:25+01:00,2025-02-13 06:50:25+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:25,-1 days +23:00:48
2025-02-13 06:56:00+01:00,RUT:Line:160,2025-02-13 05:56:06+01:00,True,2025-02-13 06:56:00+01:00,2025-02-13 06:57:21+01:00,2025-02-13 06:57:21+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:21,-1 days +23:00:06
2025-02-13 06:57:00+01:00,RUT:Line:270,2025-02-13 05:59:07+01:00,True,2025-02-13 06:57:00+01:00,2025-02-13 07:00:17+01:00,2025-02-13 07:00:17+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:03:17,-1 days +23:02:07
2025-02-13 06:58:00+01:00,RUT:Line:160,2025-02-13 06:01:53+01:00,True,2025-02-13 06:58:00+01:00,2025-02-13 07:02:30+01:00,2025-02-13 07:02:30+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:04:30,-1 days +23:03:53
2025-02-13 07:04:00+01:00,RUT:Line:5260,2025-02-13 06:05:40+01:00,True,2025-02-13 07:04:00+01:00,2025-02-13 07:07:12+01:00,2025-02-13 07:07:12+01:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:03:12,-1 days +23:01:40
2025-02-13 07:08:00+01:00,RUT:Line:160,2025-02-13 06:08:10+01:00,True,2025-02-13 07:08:00+01:00,2025-02-13 07:09:43+01:00,2025-02-13 07:09:43+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:43,-1 days +23:00:10
2025-02-13 07:11:00+01:00,RUT:Line:160,2025-02-13 06:12:12+01:00,True,2025-02-13 07:11:00+01:00,2025-02-13 07:13:07+01:00,2025-02-13 07:13:07+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:07,-1 days +23:01:12
2025-02-13 07:12:00+01:00,RUT:Line:270,2025-02-13 06:13:43+01:00,True,2025-02-13 07:12:00+01:00,2025-02-13 07:16:14+01:00,2025-02-13 07:16:14+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:04:14,-1 days +23:01:43
2025-02-13 07:18:00+01:00,RUT:Line:160,2025-02-13 06:19:30+01:00,True,2025-02-13 07:18:00+01:00,2025-02-13 07:20:33+01:00,2025-02-13 07:20:33+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:33,-1 days +23:01:30
