aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-02-18 06:12:00+01:00,RUT:Line:270,2025-02-18 05:11:55+01:00,True,2025-02-18 06:12:00+01:00,2025-02-18 06:14:02+01:00,2025-02-18 06:14:02+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:02,-1 days +22:59:55
2025-02-18 06:13:00+01:00,RUT:Line:160,2025-02-18 05:13:25+01:00,True,2025-02-18 06:13:00+01:00,2025-02-18 06:15:18+01:00,2025-02-18 06:15:18+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:18,-1 days +23:00:25
2025-02-18 06:26:00+01:00,RUT:Line:160,2025-02-18 05:26:44+01:00,True,2025-02-18 06:26:00+01:00,2025-02-18 06:28:11+01:00,2025-02-18 06:28:11+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:11,-1 days +23:00:44
2025-02-18 06:27:00+01:00,RUT:Line:270,2025-02-18 05:28:45+01:00,True,2025-02-18 06:27:00+01:00,2025-02-18 06:31:19+01:00,2025-02-18 06:31:19+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:04:19,-1 days +23:01:45
2025-02-18 06:28:00+01:00,RUT:Line:160,2025-02-18 05:28:45+01:00,True,2025-02-18 06:28:00+01:00,2025-02-18 06:29:43+01:00,2025-02-18 06:29:43+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:43,-1 days +23:00:45
2025-02-18 06:34:00+01:00,RUT:Line:5260,2025-02-18 05:34:02+01:00,True,2025-02-18 06:34:00+01:00,2025-02-18 06:35:35+01:00,2025-02-18 06:35:35+01:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:01:35,-1 days +23:00:02
2025-02-18 06:38:00+01:00,RUT:Line:160,2025-02-18 05:39:49+01:00,True,2025-02-18 06:38:00+01:00,2025-02-18 06:40:32+01:00,2025-02-18 06:40:32+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:32,-1 days +23:01:49
2025-02-18 06:41:00+01:00,RUT:Line:160,2025-02-18 05:41:35+01:00,True,2025-02-18 06:41:00+01:00,2025-02-18 06:42:31+01:00,2025-02-18 06:42:31+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:31,-1 days +23:00:35
2025-02-18 06:42:00+01:00,RUT:Line:270,2025-02-18 05:42:20+01:00,True,2025-02-18 06:42:00+01:00,2025-02-18 06:44:34+01:00,2025-02-18 06:44:34+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:34,-1 days +23:00:20
2025-02-18 06:48:00+01:00,RUT:Line:160,2025-02-18 05:49:07+01:00,True,2025-02-18 06:48:00+01:00,2025-02-18 06:50:18+01:00,2025-02-18 06:50:18+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:18,-1 days +23:01:07
2025-02-18 06:56:00+01:00,RUT:Line:160,2025-02-18 05:56:40+01:00,True,2025-02-18 06:56:00+01:00,2025-02-18 06:58:08+01:00,2025-02-18 06:58:08+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:08,-1 days +23:00:40
2025-02-18 06:57:00+01:00,RUT:Line:270,2025-02-18 05:57:55+01:00,True,2025-02-18 06:57:00+01:00,2025-02-18 06:59:07+01:00,2025-02-18 06:59:07+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:07,-1 days +23:00:55
2025-02-18 06:58:00+01:00,RUT:Line:160,2025-02-18 06:00:26+01:00,True,2025-02-18 06:58:00+01:00,2025-02-18 07:00:54+01:00,2025-02-18 07:00:54+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:54,-1 days +23:02:26
2025-02-18 07:04:00+01:00,RUT:Line:5260,2025-02-18 06:06:14+01:00,True,2025-02-18 07:04:00+01:00,2025-02-18 07:07:56+01:00,2025-02-18 07:07:56+01:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:03:56,-1 days +23:02:14
2025-02-18 07:08:00+01:00,RUT:Line:160,2025-02-18 06:20:05+01:00,True,2025-02-18 07:08:00+01:00,2025-02-18 07:20:42+01:00,2025-02-18 07:20:42+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:12:42,-1 days +23:12:05
2025-02-18 07:11:00+01:00,RUT:Line:160,2025-02-18 06:12:47+01:00,True,2025-02-18 07:11:00+01:00,2025-02-18 07:14:02+01:00,2025-02-18 07:14:02+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:02,-1 days +23:01:47
2025-02-18 07:12:00+01:00,RUT:Line:270,2025-02-18 06:12:32+01:00,True,2025-02-18 07:12:00+01:00,2025-02-18 07:14:59+01:00,2025-02-18 07:14:59+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:59,-1 days +23:00:32
2025-02-18 07:18:00+01:00,RUT:Line:160,2025-02-18 06:19:50+01:00,True,2025-02-18 07:18:00+01:00,2025-02-18 07:21:30+01:00,2025-02-18 07:21:30+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:30,-1 days +23:01:50
2025-02-18 07:26:00+01:00,RUT:Line:160,2025-02-18 06:27:53+01:00,True,2025-02-18 07:26:00+01:00,2025-02-18 07:28:35+01:00,2025-02-18 07:28:35+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:35,-1 days +23:01:53
2025-02-18 07:27:00+01:00,RUT:Line:270,2025-02-18 06:27:38+01:00,True,2025-02-18 07:27:00+01:00,2025-02-18 07:30:21+01:00,2025-02-18 07:30:21+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:03:21,-1 days +23:00:38
2025-02-18 07:28:00+01:00,RUT:Line:160,2025-02-18 06:28:08+01:00,True,2025-02-18 07:28:00+01:00,2025-02-18 07:29:40+01:00,2025-02-18 07:29:40+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:40,-1 days +23:00:08
