aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-03-16 16:11:00+01:00,RUT:Line:160,2025-03-16 15:12:37+01:00,True,2025-03-16 16:11:00+01:00,2025-03-16 16:13:30+01:00,2025-03-16 16:13:30+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:30,-1 days +23:01:37
2025-03-16 16:13:00+01:00,RUT:Line:160,2025-03-16 15:13:53+01:00,True,2025-03-16 16:13:00+01:00,2025-03-16 16:14:53+01:00,2025-03-16 16:14:53+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:53,-1 days +23:00:53
2025-03-16 16:26:00+01:00,RUT:Line:160,2025-03-16 15:26:27+01:00,True,2025-03-16 16:26:00+01:00,2025-03-16 16:27:47+01:00,2025-03-16 16:27:47+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:47,-1 days +23:00:27
2025-03-16 16:28:00+01:00,RUT:Line:160,2025-03-16 15:27:57+01:00,True,2025-03-16 16:28:00+01:00,2025-03-16 16:29:39+01:00,2025-03-16 16:29:39+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:39,-1 days +22:59:57
2025-03-16 16:41:00+01:00,RUT:Line:160,2025-03-16 15:41:00+01:00,True,2025-03-16 16:41:00+01:00,2025-03-16 16:42:00+01:00,2025-03-16 16:42:00+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:00,-1 days +23:00:00
2025-03-16 16:43:00+01:00,RUT:Line:160,2025-03-16 15:42:31+01:00,True,2025-03-16 16:43:00+01:00,2025-03-16 16:44:21+01:00,2025-03-16 16:44:21+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:21,-1 days +22:59:31
2025-03-16 16:56:00+01:00,RUT:Line:160,2025-03-16 15:57:36+01:00,True,2025-03-16 16:56:00+01:00,2025-03-16 16:59:25+01:00,2025-03-16 16:59:25+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:25,-1 days +23:01:36
2025-03-16 16:58:00+01:00,RUT:Line:160,2025-03-16 15:59:06+01:00,True,2025-03-16 16:58:00+01:00,2025-03-16 17:00:34+01:00,2025-03-16 17:00:34+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:34,-1 days +23:01:06
2025-03-16 17:11:00+01:00,RUT:Line:160,2025-03-16 16:12:10+01:00,True,2025-03-16 17:11:00+01:00,2025-03-16 17:12:26+01:00,2025-03-16 17:12:26+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:26,-1 days +23:01:10
2025-03-16 17:13:00+01:00,RUT:Line:160,2025-03-16 16:13:41+01:00,True,2025-03-16 17:13:00+01:00,2025-03-16 17:14:56+01:00,2025-03-16 17:14:56+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:56,-1 days +23:00:41
2025-03-16 17:26:00+01:00,RUT:Line:160,2025-03-16 16:27:16+01:00,True,2025-03-16 17:26:00+01:00,2025-03-16 17:28:31+01:00,2025-03-16 17:28:31+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:31,-1 days +23:01:16
2025-03-16 17:28:00+01:00,RUT:Line:160,2025-03-16 16:28:32+01:00,True,2025-03-16 17:28:00+01:00,2025-03-16 17:30:13+01:00,2025-03-16 17:30:13+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:13,-1 days +23:00:32
2025-03-16 17:41:00+01:00,RUT:Line:160,2025-03-16 16:41:21+01:00,True,2025-03-16 17:41:00+01:00,2025-03-16 17:43:08+01:00,2025-03-16 17:43:08+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:08,-1 days +23:00:21
2025-03-16 17:43:00+01:00,RUT:Line:160,2025-03-16 16:43:22+01:00,True,2025-03-16 17:43:00+01:00,2025-03-16 17:45:02+01:00,2025-03-16 17:45:02+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:02,-1 days +23:00:22
2025-03-16 17:56:00+01:00,RUT:Line:160,2025-03-16 16:58:27+01:00,True,2025-03-16 17:56:00+01:00,2025-03-16 17:59:48+01:00,2025-03-16 17:59:48+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:48,-1 days +23:02:27
2025-03-16 17:58:00+01:00,RUT:Line:160,2025-03-16 16:57:57+01:00,True,2025-03-16 17:58:00+01:00,2025-03-16 17:59:37+01:00,2025-03-16 17:59:37+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:37,-1 days +22:59:57
2025-03-16 18:11:00+01:00,RUT:Line:160,2025-03-16 16:59:57+01:00,True,2025-03-16 18:11:00+01:00,2025-03-16 18:12:16+01:00,2025-03-16 18:12:16+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:16,-1 days +22:48:57
2025-03-16 18:13:00+01:00,RUT:Line:160,2025-03-16 16:59:57+01:00,True,2025-03-16 18:13:00+01:00,2025-03-16 18:13:00+01:00,2025-03-16 18:13:00+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:00:00,-1 days +22:46:57
2025-03-16 18:26:00+01:00,RUT:Line:160,2025-03-16 16:59:57+01:00,True,2025-03-16 18:26:00+01:00,2025-03-16 18:26:00+01:00,2025-03-16 18:26:00+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:00:00,-1 days +22:33:57
2025-03-16 18:28:00+01:00,RUT:Line:160,2025-03-16 16:59:57+01:00,True,2025-03-16 18:28:00+01:00,2025-03-16 18:28:00+01:00,2025-03-16 18:28:00+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:00:00,-1 days +22:31:57
2025-03-16 18:41:00+01:00,RUT:Line:160,2025-03-16 16:59:57+01:00,True,2025-03-16 18:41:00+01:00,2025-03-16 18:41:00+01:00,2025-03-16 18:41:00+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:00:00,-1 days +22:18:57
