aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-06-30 15:55:00+02:00,RUT:Line:225,2025-06-30 14:01:05+02:00,True,2025-06-30 15:55:00+02:00,2025-06-30 16:01:11+02:00,2025-06-30 16:01:11+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:06:11,-1 days +22:06:05
2025-06-30 15:56:00+02:00,RUT:Line:160,2025-06-30 14:06:22+02:00,True,2025-06-30 15:56:00+02:00,2025-06-30 16:06:28+02:00,2025-06-30 16:06:28+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:10:28,-1 days +22:10:22
2025-06-30 15:57:00+02:00,RUT:Line:270,2025-06-30 14:00:50+02:00,True,2025-06-30 15:57:00+02:00,2025-06-30 16:00:54+02:00,2025-06-30 16:00:54+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:03:54,-1 days +22:03:50
2025-06-30 16:05:00+02:00,RUT:Line:225,2025-06-30 14:12:25+02:00,True,2025-06-30 16:05:00+02:00,2025-06-30 16:12:53+02:00,2025-06-30 16:12:53+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:07:53,-1 days +22:07:25
2025-06-30 16:11:00+02:00,RUT:Line:160,2025-06-30 14:24:28+02:00,True,2025-06-30 16:11:00+02:00,2025-06-30 16:24:36+02:00,2025-06-30 16:24:36+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:13:36,-1 days +22:13:28
2025-06-30 16:12:00+02:00,RUT:Line:270,2025-06-30 14:19:12+02:00,True,2025-06-30 16:12:00+02:00,2025-06-30 16:21:21+02:00,2025-06-30 16:21:21+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:09:21,-1 days +22:07:12
2025-06-30 16:13:00+02:00,RUT:Line:160,2025-06-30 14:14:41+02:00,True,2025-06-30 16:13:00+02:00,2025-06-30 16:15:01+02:00,2025-06-30 16:15:01+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:01,-1 days +22:01:41
2025-06-30 16:25:00+02:00,RUT:Line:225,2025-06-30 14:33:31+02:00,True,2025-06-30 16:25:00+02:00,2025-06-30 16:33:40+02:00,2025-06-30 16:33:40+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:08:40,-1 days +22:08:31
2025-06-30 16:26:00+02:00,RUT:Line:160,2025-06-30 14:35:32+02:00,True,2025-06-30 16:26:00+02:00,2025-06-30 16:35:33+02:00,2025-06-30 16:35:33+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:09:33,-1 days +22:09:32
2025-06-30 16:27:00+02:00,RUT:Line:270,2025-06-30 14:30:00+02:00,True,2025-06-30 16:27:00+02:00,2025-06-30 16:32:44+02:00,2025-06-30 16:32:44+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:05:44,-1 days +22:03:00
2025-06-30 16:28:00+02:00,RUT:Line:160,2025-06-30 14:29:15+02:00,True,2025-06-30 16:28:00+02:00,2025-06-30 16:29:52+02:00,2025-06-30 16:29:52+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:52,-1 days +22:01:15
2025-06-30 16:35:00+02:00,RUT:Line:225,2025-06-30 14:42:35+02:00,True,2025-06-30 16:35:00+02:00,2025-06-30 16:43:14+02:00,2025-06-30 16:43:14+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:08:14,-1 days +22:07:35
2025-06-30 16:41:00+02:00,RUT:Line:160,2025-06-30 14:51:41+02:00,True,2025-06-30 16:41:00+02:00,2025-06-30 16:51:51+02:00,2025-06-30 16:51:51+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:10:51,-1 days +22:10:41
2025-06-30 16:42:00+02:00,RUT:Line:270,2025-06-30 14:46:53+02:00,True,2025-06-30 16:42:00+02:00,2025-06-30 16:48:56+02:00,2025-06-30 16:48:56+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:06:56,-1 days +22:04:53
