aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-06-21 15:55:00+02:00,RUT:Line:225,2025-06-21 14:04:06+02:00,True,2025-06-21 15:55:00+02:00,2025-06-21 16:04:15+02:00,2025-06-21 16:04:15+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:09:15,-1 days +22:09:06
2025-06-21 15:56:00+02:00,RUT:Line:160,2025-06-21 14:00:35+02:00,True,2025-06-21 15:56:00+02:00,2025-06-21 16:00:44+02:00,2025-06-21 16:00:44+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:04:44,-1 days +22:04:35
2025-06-21 16:05:00+02:00,RUT:Line:225,2025-06-21 14:14:54+02:00,True,2025-06-21 16:05:00+02:00,2025-06-21 16:15:22+02:00,2025-06-21 16:15:22+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:10:22,-1 days +22:09:54
2025-06-21 16:11:00+02:00,RUT:Line:160,2025-06-21 14:12:24+02:00,True,2025-06-21 16:11:00+02:00,2025-06-21 16:13:28+02:00,2025-06-21 16:13:28+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:28,-1 days +22:01:24
2025-06-21 16:12:00+02:00,RUT:Line:270,2025-06-21 14:16:10+02:00,True,2025-06-21 16:12:00+02:00,2025-06-21 16:18:18+02:00,2025-06-21 16:18:18+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:06:18,-1 days +22:04:10
2025-06-21 16:13:00+02:00,RUT:Line:160,2025-06-21 14:14:54+02:00,True,2025-06-21 16:13:00+02:00,2025-06-21 16:15:28+02:00,2025-06-21 16:15:28+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:28,-1 days +22:01:54
2025-06-21 16:25:00+02:00,RUT:Line:225,2025-06-21 14:34:31+02:00,True,2025-06-21 16:25:00+02:00,2025-06-21 16:35:30+02:00,2025-06-21 16:35:30+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:10:30,-1 days +22:09:31
2025-06-21 16:26:00+02:00,RUT:Line:160,2025-06-21 14:28:28+02:00,True,2025-06-21 16:26:00+02:00,2025-06-21 16:29:19+02:00,2025-06-21 16:29:19+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:19,-1 days +22:02:28
2025-06-21 16:28:00+02:00,RUT:Line:160,2025-06-21 14:29:29+02:00,True,2025-06-21 16:28:00+02:00,2025-06-21 16:31:22+02:00,2025-06-21 16:31:22+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:22,-1 days +22:01:29
2025-06-21 16:35:00+02:00,RUT:Line:225,2025-06-21 14:42:34+02:00,True,2025-06-21 16:35:00+02:00,2025-06-21 16:43:42+02:00,2025-06-21 16:43:42+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:08:42,-1 days +22:07:34
