aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-06-17 15:57:00+02:00,RUT:Line:270,2025-06-17 14:01:21+02:00,True,2025-06-17 15:57:00+02:00,2025-06-17 16:02:15+02:00,2025-06-17 16:02:15+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:05:15,-1 days +22:04:21
2025-06-17 16:05:00+02:00,RUT:Line:225,2025-06-17 14:07:53+02:00,True,2025-06-17 16:05:00+02:00,2025-06-17 16:08:42+02:00,2025-06-17 16:08:42+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:03:42,-1 days +22:02:53
2025-06-17 16:06:00+02:00,RUT:Line:160,2025-06-17 14:11:54+02:00,True,2025-06-17 16:06:00+02:00,2025-06-17 16:12:21+02:00,2025-06-17 16:12:21+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:06:21,-1 days +22:05:54
2025-06-17 16:08:00+02:00,RUT:Line:160,2025-06-17 14:09:54+02:00,True,2025-06-17 16:08:00+02:00,2025-06-17 16:10:21+02:00,2025-06-17 16:10:21+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:21,-1 days +22:01:54
2025-06-17 16:12:00+02:00,RUT:Line:270,2025-06-17 14:21:15+02:00,True,2025-06-17 16:12:00+02:00,2025-06-17 16:21:57+02:00,2025-06-17 16:21:57+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:09:57,-1 days +22:09:15
2025-06-17 16:16:00+02:00,RUT:Line:160,2025-06-17 14:27:32+02:00,True,2025-06-17 16:16:00+02:00,2025-06-17 16:27:41+02:00,2025-06-17 16:27:41+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:11:41,-1 days +22:11:32
2025-06-17 16:18:00+02:00,RUT:Line:160,2025-06-17 14:19:59+02:00,True,2025-06-17 16:18:00+02:00,2025-06-17 16:21:56+02:00,2025-06-17 16:21:56+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:56,-1 days +22:01:59
2025-06-17 16:25:00+02:00,RUT:Line:225,2025-06-17 14:32:34+02:00,True,2025-06-17 16:25:00+02:00,2025-06-17 16:32:51+02:00,2025-06-17 16:32:51+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:07:51,-1 days +22:07:34
2025-06-17 16:26:00+02:00,RUT:Line:160,2025-06-17 14:31:33+02:00,True,2025-06-17 16:26:00+02:00,2025-06-17 16:32:42+02:00,2025-06-17 16:32:42+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:06:42,-1 days +22:05:33
2025-06-17 16:27:00+02:00,RUT:Line:270,2025-06-17 14:32:34+02:00,True,2025-06-17 16:27:00+02:00,2025-06-17 16:34:39+02:00,2025-06-17 16:34:39+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:07:39,-1 days +22:05:34
2025-06-17 16:28:00+02:00,RUT:Line:160,2025-06-17 14:30:48+02:00,True,2025-06-17 16:28:00+02:00,2025-06-17 16:31:16+02:00,2025-06-17 16:31:16+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:16,-1 days +22:02:48
2025-06-17 16:35:00+02:00,RUT:Line:225,2025-06-17 14:41:22+02:00,True,2025-06-17 16:35:00+02:00,2025-06-17 16:42:11+02:00,2025-06-17 16:42:11+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:07:11,-1 days +22:06:22
2025-06-17 16:36:00+02:00,RUT:Line:160,2025-06-17 14:39:37+02:00,True,2025-06-17 16:36:00+02:00,2025-06-17 16:40:34+02:00,2025-06-17 16:40:34+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:04:34,-1 days +22:03:37
2025-06-17 16:38:00+02:00,RUT:Line:160,2025-06-17 14:39:37+02:00,True,2025-06-17 16:38:00+02:00,2025-06-17 16:40:24+02:00,2025-06-17 16:40:24+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:24,-1 days +22:01:37
2025-06-17 16:42:00+02:00,RUT:Line:270,2025-06-17 14:47:09+02:00,True,2025-06-17 16:42:00+02:00,2025-06-17 16:49:27+02:00,2025-06-17 16:49:27+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:07:27,-1 days +22:05:09
2025-06-17 16:46:00+02:00,RUT:Line:160,2025-06-17 15:00:22+02:00,True,2025-06-17 16:46:00+02:00,2025-06-17 17:01:10+02:00,2025-06-17 17:01:10+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:15:10,-1 days +22:14:22
2025-06-17 16:48:00+02:00,RUT:Line:160,2025-06-17 14:50:46+02:00,True,2025-06-17 16:48:00+02:00,2025-06-17 16:51:01+02:00,2025-06-17 16:51:01+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:01,-1 days +22:02:46
2025-06-17 16:55:00+02:00,RUT:Line:225,2025-06-17 15:03:38+02:00,True,2025-06-17 16:55:00+02:00,2025-06-17 17:03:40+02:00,2025-06-17 17:03:40+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:08:40,-1 days +22:08:38
2025-06-17 16:56:00+02:00,RUT:Line:160,2025-06-17 15:03:53+02:00,True,2025-06-17 16:56:00+02:00,2025-06-17 17:04:49+02:00,2025-06-17 17:04:49+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:08:49,-1 days +22:07:53
2025-06-17 16:57:00+02:00,RUT:Line:270,2025-06-17 15:00:37+02:00,True,2025-06-17 16:57:00+02:00,2025-06-17 17:04:11+02:00,2025-06-17 17:04:11+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:07:11,-1 days +22:03:37
2025-06-17 16:58:00+02:00,RUT:Line:160,2025-06-17 14:58:06+02:00,True,2025-06-17 16:58:00+02:00,2025-06-17 16:59:48+02:00,2025-06-17 16:59:48+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:48,-1 days +22:00:06
2025-06-17 17:05:00+02:00,RUT:Line:225,2025-06-17 15:12:41+02:00,True,2025-06-17 17:05:00+02:00,2025-06-17 17:13:26+02:00,2025-06-17 17:13:26+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:08:26,-1 days +22:07:41
2025-06-17 17:06:00+02:00,RUT:Line:160,2025-06-17 15:14:42+02:00,True,2025-06-17 17:06:00+02:00,2025-06-17 17:14:55+02:00,2025-06-17 17:14:55+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:08:55,-1 days +22:08:42
2025-06-17 17:08:00+02:00,RUT:Line:160,2025-06-17 15:08:40+02:00,True,2025-06-17 17:08:00+02:00,2025-06-17 17:10:38+02:00,2025-06-17 17:10:38+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:38,-1 days +22:00:40
2025-06-17 17:12:00+02:00,RUT:Line:270,2025-06-17 15:14:27+02:00,True,2025-06-17 17:12:00+02:00,2025-06-17 17:17:48+02:00,2025-06-17 17:17:48+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:05:48,-1 days +22:02:27
2025-06-17 17:16:00+02:00,RUT:Line:160,2025-06-17 15:21:44+02:00,True,2025-06-17 17:16:00+02:00,2025-06-17 17:23:08+02:00,2025-06-17 17:23:08+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:07:08,-1 days +22:05:44
