aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-09-16 06:05:00+02:00,RUT:Line:225,2025-09-16 04:05:28+02:00,True,2025-09-16 06:05:00+02:00,2025-09-16 06:06:18+02:00,2025-09-16 06:06:18+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:01:18,-1 days +22:00:28
2025-09-16 06:12:00+02:00,RUT:Line:270,2025-09-16 04:15:28+02:00,True,2025-09-16 06:12:00+02:00,2025-09-16 06:17:56+02:00,2025-09-16 06:17:56+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:05:56,-1 days +22:03:28
2025-09-16 06:13:00+02:00,RUT:Line:160,2025-09-16 04:14:27+02:00,True,2025-09-16 06:13:00+02:00,2025-09-16 06:15:52+02:00,2025-09-16 06:15:52+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:52,-1 days +22:01:27
2025-09-16 06:25:00+02:00,RUT:Line:225,2025-09-16 04:25:07+02:00,True,2025-09-16 06:25:00+02:00,2025-09-16 06:26:35+02:00,2025-09-16 06:26:35+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:01:35,-1 days +22:00:07
2025-09-16 06:26:00+02:00,RUT:Line:160,2025-09-16 04:27:34+02:00,True,2025-09-16 06:26:00+02:00,2025-09-16 06:29:19+02:00,2025-09-16 06:29:19+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:19,-1 days +22:01:34
2025-09-16 06:27:00+02:00,RUT:Line:270,2025-09-16 04:28:49+02:00,True,2025-09-16 06:27:00+02:00,2025-09-16 06:31:10+02:00,2025-09-16 06:31:10+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:04:10,-1 days +22:01:49
2025-09-16 06:28:00+02:00,RUT:Line:160,2025-09-16 04:29:04+02:00,True,2025-09-16 06:28:00+02:00,2025-09-16 06:30:25+02:00,2025-09-16 06:30:25+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:25,-1 days +22:01:04
2025-09-16 06:34:00+02:00,RUT:Line:5260,2025-09-16 04:35:29+02:00,True,2025-09-16 06:34:00+02:00,2025-09-16 06:37:16+02:00,2025-09-16 06:37:16+02:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:03:16,-1 days +22:01:29
2025-09-16 06:35:00+02:00,RUT:Line:225,2025-09-16 04:35:59+02:00,True,2025-09-16 06:35:00+02:00,2025-09-16 06:36:38+02:00,2025-09-16 06:36:38+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:01:38,-1 days +22:00:59
2025-09-16 06:38:00+02:00,RUT:Line:160,2025-09-16 04:37:30+02:00,True,2025-09-16 06:38:00+02:00,2025-09-16 06:39:49+02:00,2025-09-16 06:39:49+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:49,-1 days +21:59:30
2025-09-16 06:41:00+02:00,RUT:Line:160,2025-09-16 04:42:05+02:00,True,2025-09-16 06:41:00+02:00,2025-09-16 06:43:17+02:00,2025-09-16 06:43:17+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:17,-1 days +22:01:05
2025-09-16 06:42:00+02:00,RUT:Line:270,2025-09-16 04:43:21+02:00,True,2025-09-16 06:42:00+02:00,2025-09-16 06:44:30+02:00,2025-09-16 06:44:30+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:30,-1 days +22:01:21
2025-09-16 06:48:00+02:00,RUT:Line:160,2025-09-16 04:50:11+02:00,True,2025-09-16 06:48:00+02:00,2025-09-16 06:51:40+02:00,2025-09-16 06:51:40+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:40,-1 days +22:02:11
2025-09-16 06:55:00+02:00,RUT:Line:225,2025-09-16 04:56:44+02:00,True,2025-09-16 06:55:00+02:00,2025-09-16 06:57:03+02:00,2025-09-16 06:57:03+02:00,NSR:Quay:6983,Bekkestua-Høvik,bus,0 days 00:02:03,-1 days +22:01:44
2025-09-16 06:56:00+02:00,RUT:Line:160,2025-09-16 04:58:14+02:00,True,2025-09-16 06:56:00+02:00,2025-09-16 06:59:19+02:00,2025-09-16 06:59:19+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:19,-1 days +22:02:14
2025-09-16 06:57:00+02:00,RUT:Line:270,2025-09-16 05:00:18+02:00,True,2025-09-16 06:57:00+02:00,2025-09-16 07:02:51+02:00,2025-09-16 07:02:51+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:05:51,-1 days +22:03:18
2025-09-16 06:58:00+02:00,RUT:Line:160,2025-09-16 05:00:03+02:00,True,2025-09-16 06:58:00+02:00,2025-09-16 07:01:13+02:00,2025-09-16 07:01:13+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:13,-1 days +22:02:03
2025-09-16 07:04:00+02:00,RUT:Line:5260,2025-09-16 05:11:19+02:00,True,2025-09-16 07:04:00+02:00,2025-09-16 07:12:26+02:00,2025-09-16 07:12:26+02:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:08:26,-1 days +22:07:19
2025-09-16 07:05:00+02:00,RUT:Line:225,2025-09-16 05:05:50+02:00,True,2025-09-16 07:05:00+02:00,2025-09-16 07:06:38+02:00,2025-09-16 07:06:38+02:00,NSR:Quay:6981,Bekkestua-Høvik,bus,0 days 00:01:38,-1 days +22:00:50
2025-09-16 07:08:00+02:00,RUT:Line:160,2025-09-16 05:11:04+02:00,True,2025-09-16 07:08:00+02:00,2025-09-16 07:11:50+02:00,2025-09-16 07:11:50+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:50,-1 days +22:03:04
2025-09-16 07:11:00+02:00,RUT:Line:160,2025-09-16 05:13:04+02:00,True,2025-09-16 07:11:00+02:00,2025-09-16 07:14:14+02:00,2025-09-16 07:14:14+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:14,-1 days +22:02:04
2025-09-16 07:12:00+02:00,RUT:Line:270,2025-09-16 05:20:06+02:00,True,2025-09-16 07:12:00+02:00,2025-09-16 07:20:16+02:00,2025-09-16 07:20:16+02:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:08:16,-1 days +22:08:06
