aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-09-28 16:11:00+02:00,RUT:Line:160,2025-09-28 14:13:47+02:00,True,2025-09-28 16:11:00+02:00,2025-09-28 16:14:09+02:00,2025-09-28 16:14:09+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:09,-1 days +22:02:47
2025-09-28 16:13:00+02:00,RUT:Line:160,2025-09-28 14:13:17+02:00,True,2025-09-28 16:13:00+02:00,2025-09-28 16:14:40+02:00,2025-09-28 16:14:40+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:40,-1 days +22:00:17
2025-09-28 16:26:00+02:00,RUT:Line:160,2025-09-28 14:27:38+02:00,True,2025-09-28 16:26:00+02:00,2025-09-28 16:29:21+02:00,2025-09-28 16:29:21+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:21,-1 days +22:01:38
2025-09-28 16:28:00+02:00,RUT:Line:160,2025-09-28 14:28:24+02:00,True,2025-09-28 16:28:00+02:00,2025-09-28 16:29:54+02:00,2025-09-28 16:29:54+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:54,-1 days +22:00:24
2025-09-28 16:41:00+02:00,RUT:Line:160,2025-09-28 14:42:03+02:00,True,2025-09-28 16:41:00+02:00,2025-09-28 16:44:33+02:00,2025-09-28 16:44:33+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:03:33,-1 days +22:01:03
2025-09-28 16:43:00+02:00,RUT:Line:160,2025-09-28 14:43:03+02:00,True,2025-09-28 16:43:00+02:00,2025-09-28 16:44:57+02:00,2025-09-28 16:44:57+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:57,-1 days +22:00:03
2025-09-28 16:56:00+02:00,RUT:Line:160,2025-09-28 14:56:24+02:00,True,2025-09-28 16:56:00+02:00,2025-09-28 16:57:30+02:00,2025-09-28 16:57:30+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:30,-1 days +22:00:24
2025-09-28 16:58:00+02:00,RUT:Line:160,2025-09-28 14:59:10+02:00,True,2025-09-28 16:58:00+02:00,2025-09-28 17:00:26+02:00,2025-09-28 17:00:26+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:26,-1 days +22:01:10
2025-09-28 17:11:00+02:00,RUT:Line:160,2025-09-28 15:13:01+02:00,True,2025-09-28 17:11:00+02:00,2025-09-28 17:13:42+02:00,2025-09-28 17:13:42+02:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:02:42,-1 days +22:02:01
2025-09-28 17:13:00+02:00,RUT:Line:160,2025-09-28 15:13:46+02:00,True,2025-09-28 17:13:00+02:00,2025-09-28 17:15:04+02:00,2025-09-28 17:15:04+02:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:04,-1 days +22:00:46
