aimed_arrival,line_id,timestamp,realtime,aimed_departure,expected_arrival,expected_departure,quay_id,line_name,transport_mode,expected_delay,timestamp_delay
2025-03-20 06:12:00+01:00,RUT:Line:270,2025-03-20 05:16:10+01:00,True,2025-03-20 06:12:00+01:00,2025-03-20 06:17:53+01:00,2025-03-20 06:17:53+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:05:53,-1 days +23:04:10
2025-03-20 06:13:00+01:00,RUT:Line:160,2025-03-20 05:13:09+01:00,True,2025-03-20 06:13:00+01:00,2025-03-20 06:15:23+01:00,2025-03-20 06:15:23+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:02:23,-1 days +23:00:09
2025-03-20 06:26:00+01:00,RUT:Line:160,2025-03-20 05:26:28+01:00,True,2025-03-20 06:26:00+01:00,2025-03-20 06:27:52+01:00,2025-03-20 06:27:52+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:52,-1 days +23:00:28
2025-03-20 06:27:00+01:00,RUT:Line:270,2025-03-20 05:27:29+01:00,True,2025-03-20 06:27:00+01:00,2025-03-20 06:29:36+01:00,2025-03-20 06:29:36+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:36,-1 days +23:00:29
2025-03-20 06:28:00+01:00,RUT:Line:160,2025-03-20 05:28:44+01:00,True,2025-03-20 06:28:00+01:00,2025-03-20 06:31:26+01:00,2025-03-20 06:31:26+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:03:26,-1 days +23:00:44
2025-03-20 06:34:00+01:00,RUT:Line:5260,2025-03-20 05:35:32+01:00,True,2025-03-20 06:34:00+01:00,2025-03-20 06:36:57+01:00,2025-03-20 06:36:57+01:00,NSR:Quay:6982,Bødalen - Slemmestad - Holmen - Sandvika- Ullevål,bus,0 days 00:02:57,-1 days +23:01:32
2025-03-20 06:38:00+01:00,RUT:Line:160,2025-03-20 05:38:48+01:00,True,2025-03-20 06:38:00+01:00,2025-03-20 06:39:59+01:00,2025-03-20 06:39:59+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:59,-1 days +23:00:48
2025-03-20 06:41:00+01:00,RUT:Line:160,2025-03-20 05:41:50+01:00,True,2025-03-20 06:41:00+01:00,2025-03-20 06:42:42+01:00,2025-03-20 06:42:42+01:00,NSR:Quay:6983,Rykkinn -Nationaltheatret,bus,0 days 00:01:42,-1 days +23:00:50
2025-03-20 06:42:00+01:00,RUT:Line:270,2025-03-20 05:42:36+01:00,True,2025-03-20 06:42:00+01:00,2025-03-20 06:44:09+01:00,2025-03-20 06:44:09+01:00,NSR:Quay:6982,Asker - Sandvika (- Fornebu),bus,0 days 00:02:09,-1 days +23:00:36
2025-03-20 06:48:00+01:00,RUT:Line:160,2025-03-20 05:48:53+01:00,True,2025-03-20 06:48:00+01:00,2025-03-20 06:49:54+01:00,2025-03-20 06:49:54+01:00,NSR:Quay:6982,Rykkinn -Nationaltheatret,bus,0 days 00:01:54,-1 days +23:00:53
